1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,5,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,6,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,13,7,7,0,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,14,8,8,0,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,39,9,0,9,0,0,0,29,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,40,10,0,10,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,31,11,11,0,0,0,31,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,32,12,12,0,0,0,32,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,57,0,41,15,0,15,0,0,0,41,0,57,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,58,0,42,16,0,16,0,0,0,42,0,58,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,63,59,0,25,17,17,0,25,0,0,0,59,63,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,64,60,0,26,18,18,0,26,0,0,0,60,64,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,97,65,0,33,21,27,21,27,33,0,0,0,65,0,0,97,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,98,66,0,34,22,28,22,28,34,0,0,0,66,0,0,98,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,179,91,67,45,35,0,0,0,35,0,45,0,67,0,91,0,0,0,0,179,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,180,92,68,46,36,0,0,0,36,0,46,0,68,0,92,0,0,0,0,180,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,99,93,79,43,0,37,0,37,43,0,0,0,79,93,99,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,100,94,80,44,0,38,0,38,44,0,0,0,80,94,100,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,219,123,101,0,47,0,0,0,0,0,47,0,0,0,0,101,123,0,0,0,0,219,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,220,124,102,0,48,0,0,0,0,0,48,0,0,0,0,102,124,0,0,0,0,220,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0
553,237,0,125,103,69,0,0,49,0,0,49,0,69,0,0,103,125,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,238,0,126,104,70,0,0,50,0,0,50,0,70,0,0,104,126,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0
595,319,239,163,199,81,71,0,0,51,0,51,0,71,81,0,0,0,0,163,0,199,0,239,0,0,319,0,0,0,0,0,0,0,0,595,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,320,240,164,200,82,72,0,0,52,0,52,0,72,82,0,0,0,0,164,0,200,0,240,0,0,320,0,0,0,0,0,0,0,0,596,0,0,0,0
675,343,261,181,221,105,0,0,83,61,53,53,61,0,83,0,105,0,0,0,181,0,221,0,261,0,0,343,0,0,0,0,0,0,0,0,0,675,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,344,262,182,222,106,0,0,84,62,54,54,62,0,84,0,106,0,0,0,182,0,222,0,262,0,0,344,0,0,0,0,0,0,0,0,0,676,0,0
749,453,289,241,0,127,107,0,0,85,73,0,0,73,85,0,107,127,0,0,0,0,0,241,0,289,0,0,0,0,0,453,0,0,0,0,0,0,0,749
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,454,290,242,0,128,108,0,0,86,74,0,0,74,86,0,108,128,0,0,0,0,0,242,0,290,0,0,0,0,0,454,0,0,0,0,0,0,0,750
0,487,345,0,291,147,129,109,0,95,87,0,75,75,87,95,109,129,147,0,0,0,0,0,0,291,0,345,0,0,0,0,487,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,488,346,0,292,148,130,110,0,96,88,0,76,76,88,96,110,130,148,0,0,0,0,0,0,292,0,346,0,0,0,0,488,0,0,0,0,0,0,0
0,555,401,347,321,165,149,131,0,111,0,89,0,0,89,0,111,131,149,165,0,0,0,0,0,0,321,347,0,401,0,0,0,0,555,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,556,402,348,322,166,150,132,0,112,0,90,0,0,90,0,112,132,150,166,0,0,0,0,0,0,322,348,0,402,0,0,0,0,556,0,0,0,0,0
0,677,557,377,0,201,167,151,0,133,113,0,0,0,0,0,113,133,151,167,0,201,0,0,0,0,0,0,377,0,0,0,0,0,557,0,0,677,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,678,558,378,0,202,168,152,0,134,114,0,0,0,0,0,114,134,152,168,0,202,0,0,0,0,0,0,378,0,0,0,0,0,558,0,0,678,0,0
0,705,597,403,379,223,183,0,0,153,135,0,115,0,0,0,115,135,153,0,183,0,223,0,0,0,0,0,379,403,0,0,0,0,0,597,0,0,705,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,706,598,404,380,224,184,0,0,154,136,0,116,0,0,0,116,136,154,0,184,0,224,0,0,0,0,0,380,404,0,0,0,0,0,598,0,0,706,0
0,751,679,455,489,263,203,0,225,185,155,137,0,0,117,0,117,137,155,0,185,203,225,0,263,0,0,0,0,0,0,455,489,0,0,0,0,679,0,751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,752,680,456,490,264,204,0,226,186,156,138,0,0,118,0,118,138,156,0,186,204,226,0,264,0,0,0,0,0,0,456,490,0,0,0,0,680,0,752
0,0,707,559,0,323,243,205,293,0,169,0,157,139,0,119,119,139,157,169,0,205,0,243,0,293,323,0,0,0,0,0,0,0,559,0,0,0,707,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,708,560,0,324,244,206,294,0,170,0,158,140,0,120,120,140,158,170,0,206,0,244,0,294,324,0,0,0,0,0,0,0,560,0,0,0,708,0
0,0,753,709,561,523,265,245,0,0,187,171,0,159,0,141,0,141,159,171,187,0,0,245,265,0,0,0,0,0,0,0,0,523,561,0,0,0,709,753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,754,710,562,524,266,246,0,0,188,172,0,160,0,142,0,142,160,172,188,0,0,246,266,0,0,0,0,0,0,0,0,524,562,0,0,0,710,754
0,0,0,0,637,599,325,267,0,0,0,207,173,0,161,0,143,143,161,173,0,207,0,0,267,0,325,0,0,0,0,0,0,0,0,599,637,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,638,600,326,268,0,0,0,208,174,0,162,0,144,144,162,174,0,208,0,0,268,0,326,0,0,0,0,0,0,0,0,600,638,0,0,0
0,0,0,0,755,639,405,327,0,269,0,227,189,0,175,0,0,0,0,175,189,0,227,0,269,0,327,0,0,405,0,0,0,0,0,0,639,0,0,755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,756,640,406,328,0,270,0,228,190,0,176,0,0,0,0,176,190,0,228,0,270,0,328,0,0,406,0,0,0,0,0,0,640,0,0,756
0,0,0,0,0,0,525,349,0,295,271,247,209,191,0,0,0,0,177,177,191,209,0,247,271,295,0,349,0,0,0,0,0,525,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,526,350,0,296,272,248,210,192,0,0,0,0,178,178,192,210,0,248,272,296,0,350,0,0,0,0,0,526,0,0,0,0,0,0
0,0,0,0,0,0,563,407,351,329,297,273,229,0,193,0,0,0,0,0,193,0,229,0,273,297,329,351,0,407,0,0,0,0,563,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,564,408,352,330,298,274,230,0,194,0,0,0,0,0,194,0,230,0,274,298,330,352,0,408,0,0,0,0,564,0,0,0,0,0
0,0,0,0,0,0,641,491,409,353,331,299,249,231,211,0,0,0,0,195,195,211,231,249,0,299,331,353,0,409,0,0,491,0,0,0,641,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,642,492,410,354,332,300,250,232,212,0,0,0,0,196,196,212,232,250,0,300,332,354,0,410,0,0,492,0,0,0,642,0,0,0
0,0,0,0,0,0,681,565,0,439,355,0,301,251,275,213,0,0,0,0,0,213,0,251,275,301,0,355,0,0,439,0,0,0,565,0,0,681,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,682,566,0,440,356,0,302,252,276,214,0,0,0,0,0,214,0,252,276,302,0,356,0,0,440,0,0,0,566,0,0,682,0,0
0,0,0,0,0,0,757,601,567,457,381,0,333,303,0,277,253,215,0,0,0,215,0,253,277,303,333,0,381,0,0,457,0,0,567,601,0,0,0,757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,758,602,568,458,382,0,334,304,0,278,254,216,0,0,0,216,0,254,278,304,334,0,382,0,0,458,0,0,568,602,0,0,0,758
0,0,0,0,0,0,0,643,603,493,411,383,357,0,305,0,279,233,0,0,0,0,233,0,279,305,0,357,383,411,0,0,493,0,0,603,643,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,644,604,494,412,384,358,0,306,0,280,234,0,0,0,0,234,0,280,306,0,358,384,412,0,0,494,0,0,604,644,0,0,0
0,0,0,0,0,0,0,759,645,569,527,413,495,359,0,0,307,255,235,0,0,0,235,255,0,307,0,359,0,413,0,0,495,527,569,0,645,0,0,759
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,760,646,570,528,414,496,360,0,0,308,256,236,0,0,0,236,256,0,308,0,360,0,414,0,0,496,528,570,0,646,0,0,760
0,0,0,0,0,0,0,0,0,605,571,0,0,415,361,0,335,281,257,0,0,0,0,257,281,0,335,361,0,415,0,0,0,0,571,605,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
